code,name,quantity,brands,Energy,Saturated_fatty_acids,Sugars,Fiber,Proteins,Salt,Fruit/vegetable,Nutriscore,Nutriscore_point
3.760052230653E12,figue au chocolat,230,Karine & Jeff,194.0,1.6,42.0,2.1,0.09,0.04,0.0,c,8.0
3.760054740716E12,4 pains au chocolat pur beurre,220.0,Cyril Pinabel,427.0,12.23,12.6,2.8,6.6,0.7,0.0,d,18.0
3.760059786665E12,Calendrier spécial Ramadan,250.0,Les jardins des zibans,120.0,0.0,22.0,3.0,2.0,0.0,11.111,b,0.0
3.760072010204E12,Pâte à Tartiner Châtaigne Chocolat Noisette,360,"G.A.E.C. Marron Châtaigne,Marron Châtaigne",332.4,1.7,48.3,3.4,1.8,0.0,0.0,d,11.0
3.76007201031E12,Pate a tartiner chataigne chocolat noisette,250,Marron Châtaigne EARL,332.3999939,1.700000048,48.29999924,3.4,1.799999952,0.0,0.0,d,11.0
3.760077180063E12,Chocolats fins 70% cacao - Eclats de noisettes torréfiées,100.0,"Saveurs Et Nature,Saveurs & Nature",546.0,23.5,23.5,12.5,11.7,0.0152,5.0,d,16.0
3.760077180094E12,Chocolat 70% gingembre confit,100,Saveurs & Nature,433.0,18.6,25.6,11.43,5.4,0.01,0.0,d,15.0
3.760077180193E12,Truffes Cacao,100.0,Saveurs & Nature,517.0,21.7,38.2,0.0,7.7,0.05,0.0,e,24.0
3.76007718023E12,Chocolat 70 % écorces d'orange confites,100.0,Chocolaterie Saveurs&Nature,541.4,24.48,23.13,12.13,7.16,0.0,10.0,d,16.0
3.760077180544E12,Chocolat noir - Amandes des Pouilles,100.0,SAVEURS ET NATURE,579.0,22.1,21.4,11.9,10.4,0.02,20.0,d,16.0
3.760077183736E12,Bouchees Coco Chocolat Noir,45.0,Ikalia,560.0,28.6,42.5,8.8,4.6,0.268,24.0,e,21.0
3.760077187642E12,Bouchées de chocolat au lait coco,45,Saveurs Nature,571.0,28.1,49.1,6.1,4.1,0.12,0.0,e,22.0
3.760077187673E12,Bouchees Coco Choc Noir,45.0,SAVEURS & NATURE,560.0,28.6,45.1,8.8,4.6,0.07,24.0,e,21.0
3.760091728449E12,Barre Physalis Grenade pâte de datte et fruits séchés,35.0,Ethiquable,379.0,4.9,26.0,9.9,4.1,0.0,48.0,c,7.0
3.760091728487E12,Pâte de datte et fruits séchés - Physalis Grenade,105.0,Ethiquable,379.0,4.9,26.0,9.9,4.1,0.0,48.0,c,7.0
3.760091728494E12,Barres Physalis Fèves de cacao,3,Ethiquable,422.0,9.3,17.0,11.0,5.6,0.0,0.0,d,11.0
3.760092217287E12,Pate a tartiner,200,Viadelice,549.0,12.0,37.0,3.5,4.2,0.0,0.0,e,21.0
3.760109056038E12,Cookie tout chocolat - vrac,1 biscuit = 41,Belledonne,504.0,14.0,34.0,3.2,6.3,0.82,0.0,e,23.0
3.76010905607E12,BISCUIT ENROBE NOIR fourré ORANGE,100,BIOCOOP,464.0,13.0,39.0,3.5,4.9,0.15,0.0,e,20.0
3.760121211224E12,Galettes de riz chocolat noir bio,100,Biocoop,492.0,14.0,23.0,3.9,5.9,0.13,0.0,d,17.0
3.760121211231E12,Galettes riz chocolat noir-coco bio,100,biocoop,491.0,16.0,20.0,4.5,6.0,0.12,0.0,d,16.0
3.76012121302E12,Crème dessert chocolat 4x100g CC,4 x 100,Biocoop,128.0,3.1,15.0,1.1,3.4,0.11,0.0,c,4.0
3.760121214508E12,Muesli banane chocolat et graines,500.0,Biocoop,328.0,2.6,9.5,10.0,12.0,0.01,13.0,a,-2.0
3.760121215291E12,Galette tout chocolat (16),110.0,"Bicoop, Biocoop",517.0,12.0,25.0,4.1,7.1,0.49,0.0,e,19.0
3.760121215574E12,Crème chocolat au lait entier 400g CC,400,Biocoop,128.0,3.1,14.0,0.8,3.6,0.1,0.0,c,5.0
3.760121216953E12,Mousse au chocolat noir,160,Biocoop,356.0,16.0,20.0,2.9,7.0,0.3,0.0,d,16.0
3.76012121708E12,Crème renversée brebis choc 2x110g CC,110,Biocoop,140.0,3.7,15.0,0.0,5.6,0.11,0.0,c,4.0
3.760121217813E12,Muesli croustillant Chocolat & Amandes,1000,Biocoop,416.0,1.6,23.0,8.0,8.2,0.01,0.0,c,6.0
3.76012121782E12,Muesli croustillant chocolat amande,5 k,Biocoop,416.0,1.6,23.0,8.0,8.2,0.01,0.0,c,6.0
3.760121217905E12,Chocolat au lait riz croustillant,100.0,Biocoop,562.0,22.0,43.0,2.2,6.5,0.16,0.0,e,24.0
3.760121217912E12,Chocolat noir éclats d'amandes et de caramel,100.0,Biocoop,573.0,22.0,40.0,8.1,5.2,0.67,0.0,e,22.0
3.760122961302E12,"Carrés  au beurre, pointe de sel et choco noir 73g",73,Michel et Augustin,520.0,16.0,29.0,0.0,6.9,0.73,0.0,e,25.0
3.760134632009E12,Brioche pépites de chocolat,450.0,Maison Planchot,402.0,12.0,19.0,0.0,7.5,0.99,0.0,e,23.0
3.760152700735E12,Goutine,125.0,Aglina,443.0,9.6,28.0,4.6,5.9,0.01,0.0,d,16.0
3.76015910286E12,Galettes de riz bio au chocolat,200,C Tout Simple,486.0,14.0,24.0,6.0,6.9,0.13,0.0,d,16.0
3.760159103577E12,Galettes de riz bio au chocolat,33,C' tout simple,485.0,13.0,27.0,5.2,6.3,0.13,0.0,d,16.0
3.760182020025E12,Granola - Muesli à la Canneberge - Le Moulin d'Arche,400,Le Moulin D'arche,471.0,3.7,30.7,8.5,10.4,0.0048,0.0,c,9.0
3.76018202023E12,Chocoberges canneberges enrobées,200,Le Moulin d'Arche,447.0,12.2,48.0,7.6,3.6,0.02,0.0,e,20.0
3.760211821401E12,Melange de céréales soufflées chocolat et vanille bio,200,bio par nature,397.0,1.6,37.0,7.9,7.4,0.02,0.0,c,8.0
3.760211821425E12,Granola chocolat noir,400,bio par nature,441.0,5.1,21.0,7.8,9.9,0.1,0.0,c,9.0
3.760231780382E12,Chocolat noir 71% éclats citronnés et poivre vert recette n°21,200,Carré Suisse,554.0,23.0,35.0,0.0,8.0,0.025,0.0,e,23.0
3.760253540018E12,Les Crousticks chocolat au lait,125.0,Sémilia,469.0,12.2,26.1,1.2,6.5,0.01,0.0,e,19.0
3.760253540049E12,Les Crousticks Tout chocolat,125,Sémilia,445.0,9.76,27.93,4.23,5.99,0.01,0.0,d,16.0
3.760266120306E12,Cœurs fondants au chocolat bio,160,Les petites pousses,329.0,14.6,25.0,2.8,2.5,0.217,0.0,d,17.0
3.760274102172E12,Granola chocolat noir et poudre d’insectes,350,"Jimini's,SAS ENTOMA",407.0,4.1,15.0,4.7,14.0,0.11,0.0,c,8.0
3.760278630374E12,Galette de riz 60% chocolat,100,Avi Kosher,478.0,13.1,29.6,3.2,6.6,0.2,0.0,d,18.0
3.760286460093E12,Biscuits bio petit dej',160.0,Hoope,467.0,4.3,18.9,8.1,10.8,0.1,9.0,c,8.0
3.76E12,Crème chocolat au lait entier 400g CC,400.0,Biocoop,128.0,3.1,14.0,0.8,3.6,0.1,0.0,c,5.0
3.770000459319E12,Doigts chocolat,350,"Amandine,Tasty",478.0,3.5,24.0,2.7,9.2,0.07,0.0,d,11.0
3.770002635353E12,Préparation pour Cookies aux pépites de chocolat,200,L'instant Bio,388.0,3.8,36.0,0.0,6.3,0.75,0.0,d,17.0
3.770003574101E12,Assortiment chocolat noir 75%,200,SARL BOUGA CACAO,519.62,23.7,23.27,12.37,9.0,0.19,0.0,d,16.0
3.770003574125E12,Chocolat artisanal de l'Ariège,70.0,Bouga Cacao,535.64,25.5,21.49,13.08,8.44,0.22,0.0,d,15.0
3.770003574149E12,Chocolat artisanal de l'ariege gingembre,70.0,Bouga Cacao,503.0,15.0,30.6,10.9,7.0,0.2,0.0,d,17.0
3.770003574187E12,Chocolat noir graines de courge et anis,70.0,Bouga Cacao,533.1,42.0,20.1,12.9,9.5,0.2,0.0,d,15.0
3.770003574194E12,Chocolat artisanal de l’Ariège,70.0,Bouga Cacao,529.0,0.0,21.2,12.9,8.3,1.4,0.0,d,11.0
3.770003574293E12,Bouga Cacao - Chocolat artisanal,70.0,Nature Bio,570.0,32.4,0.3,16.7,11.6,0.0,0.0,d,12.0
3.770004620609E12,Carrés De Chocolat Praliné Aux Ténébrions Bio & Naturellement Sans Gluten,80.0,Micronutris,556.0,14.0,32.0,10.86,9.0,0.05,0.0,d,18.0
3.770004621255E12,Chocolat Noir Ténébrio,70.0,Micronutris,384.6,18.18,17.15,7.8,6.87,0.02,0.0,d,12.0
3.770005222376E12,Granola chocolat noir,300,"GUSTONEO,Bio M&Co",370.0,4.6,11.0,9.5,11.0,0.04,0.0,b,0.0
3.770005222383E12,Granola Mûres Myrtilles et Chocolat Blanc,300.0,"GUSTONEO,Bio M&Co",122.0,1.7,4.0,3.0,3.0,0.01,3.0,b,0.0
3.770005222413E12,Granola chocolat noir,325,GUSTONEO,370.0,6.800000191,11.0,9.5,11.0,0.04,0.0,c,7.0
3.770006003561E12,Granola Chocolat - Cacahuète,300,Les Fruits Détendus,432.0,5.5,13.3,8.8,13.4,0.12,0.0,c,7.0
3.770007543509E12,Granola Bio Chocolat & Noisettes,350,Sources,430.0,6.0,17.3,7.1,10.7,0.5,0.0,c,10.0
3.770008500013E12,Barre cacahuètes,45.0,Go Nuts,496.0,5.08,23.65,7.84,15.54,0.35,0.0,c,10.0
3.77000850002E12,Barre energetique choco-crunch,45.0,Go Nuts,417.0,3.1,23.7,12.12,15.1,1.0,0.0,d,12.0
3.770008500044E12,Beurre de cacahuètes chocolat noir Bio,500,Go Nuts,585.0,10.8,12.1,9.5,22.7,0.22,0.0,c,4.0
3.770008500068E12,Pâte à tartiner amandes choco coco Bio,280,Go Nuts,597.0,11.4,13.4,10.7,16.7,0.02,0.0,c,4.0
3.770008500082E12,Pâte à tartiner choco-noisettes Bio,265,Go Nuts,674.0,8.3,10.6,6.9,12.4,0.01,0.0,d,11.0
3.770008500136E12,Beurre de cacahuètes chocolat noir Bio,270,Go Nuts,585.0,10.8,12.1,9.5,22.7,0.22,0.0,d,12.0
3.77001137313E12,Barre+ focus énergie,40,IN.PULSE,431.0,4.0,32.0,8.0,14.0,69.0,0.0,e,19.0
3.770012006792E12,Noisette-chocolat,200,Sport'n Bio,666.0,9.399999619,11.69999981,14.6,14.10000038,0.02,0.0,d,12.0
3.770013545511E12,Granola Chocolat Intense 350g BIO,350,Natifood,424.0,6.0,17.0,8.7,11.0,0.56,0.0,c,10.0
3.770013545559E12,"Muesli Chocolat, Goji & Coco 350g BIO",350.0,Natifood,393.0,6.0,8.4,9.3,11.9,0.0,10.0,b,0.0
3.77001354558E12,Biscuits Chocolat et cacao 100g BIO,100.0,Natifood,444.0,3.8,21.0,7.9,6.0,0.6,14.0,c,9.0
3.770013545597E12,Biscuits Noisette et Chocolat 100g BIO,100.0,Natifood,468.0,3.9,20.0,8.8,3.6,0.59,27.0,c,9.0
3.770013545764E12,Granola Chocolat,350,Bam&Co,430.0,5.9,15.5,9.1,9.6,0.4,0.0,c,9.0
3.770013545832E12,Biscuit Tout Chocolat,100.0,Bam&Co,487.0,4.0,22.8,8.0,6.0,0.15,14.0,c,9.0
3.770013545894E12,Biscuits Chocolat et Noisettes 100g BIO,100.0,Bam&Co,512.0,3.8,22.0,8.4,5.9,0.15,27.0,c,8.0
3.770015307025E12,Glace chocolat 100% bio,400,La Mémère,220.4,6.6,20.6,2.3,4.2,0.1,0.0,c,10.0
3.770015402096E12,Muesli croquant chocolat/cacahuetes,350,monsieur Muesli,415.0,5.329999924,8.399999619,11.0,19.59000015,0.01,0.0,c,6.0
3.770016639095E12,Granola Pépites de chocolat,300,Joody,427.0,5.6,13.1,8.9,12.8,0.12,0.0,c,7.0
3.770016639125E12,Granola Chocolat - Noisette,300,Joody,438.0,4.8,11.7,9.0,13.2,0.12,0.0,c,6.0
3.770016639156E12,Granola Pépites de chocolat,80,Joody,438.0,5.8,13.3,8.5,13.5,0.13,0.0,c,7.0
3.770016639163E12,Granola Chocolat - Noisette,80,Joody,450.0,5.1,11.8,8.7,14.0,0.13,0.0,c,7.0
3.770018153018E12,Biscuits anti-gaspi,250.0,In extremis,337.0,2.6,12.0,6.2,5.9,0.36,9.0,b,1.0
3.770023905008E12,La pâte à tartiner chocolat noir noisette,200,NÉO GOURMETS,498.0,8.6,28.0,11.0,10.0,0.06,0.0,d,15.0
3.77E12,Granola chocolat noir,325.0,GUSTONEO,370.0,6.800000191,11.0,9.5,11.0,0.04,0.0,c,7.0
3.7E12,Pâte à tartiner chocolat noisettes,260.0,Michel et Augustin,300.0,5.0,27.0,2.8,5.4,0.1,0.0,c,10.0
3.800001161E10,Cocoa Krispies Cereal 1.,200,Kellogg,406.25,1.5625,37.5,0.0,3.125,0.9765625,0.0,d,18.0
3.8000094569E10,cocoa krispies,65,Kellogg's,384.62,1.54,25.0,1.5,4.62,0.9769,0.0,d,13.0
3.8000219528E10,Cocoa Krispies Cereal,200,Kellogg's,375.0,2.5,37.0,1.2,5.0,0.37,0.0,d,14.0
3.800076862E10,Cocoa Krispies,439,Kellogg's,387.0,1.61,38.71,3.2,3.23,1047.5,0.0,d,14.0
3.800232730518E12,Vanilla choc chip cashew & oat cookie,50  e,KOOKIE CAT,500.0,18.0,19.0,5.0,9.7,0.0,0.0,d,15.0
3.800232985215E12,Barre Candy Noix de Coco,50.0,Candy Ville,562.0,38.0,25.0,12.0,5.5,0.48,56.8,d,18.0
3.800232985239E12,Barre candy coco,50.0,Candy Ville,552.0,37.0,25.0,12.0,5.6,0.5,53.1,d,17.0
319638.0,Dark chocolate chips,200,M&S,445.0,6.7,57.7,2.3,3.3,1.55,0.0,e,25.0
4.003994150245E12,,375,Kellogg's,381.0,1.0,29.0,5.0,9.0,0.8,0.0,c,8.0
4.00399465529E12,Céréales Coco Pops Chocos,375,"kellogs,Kellogg's",377.0,0.9,27.0,5.0,9.0,0.78,0.0,c,7.0
4.005047166142E12,Eden Biene Maja Schokomüsli 375G,375,Eden,407.0,4.2,15.5,7.9,11.1,0.1,0.0,c,7.0
4.005514075861E12,crunchy amaranth schokolade,375,Tartex,439.0,3.2,16.5,6.3,9.2,0.4,0.0,c,7.0
4.00604002152E12,BARRE MUESLI AU CHOCOLAT 4X29G SANS HUILE DE PALME,120.0,Rapunzel,383.0,2.5,21.0,3.0,5.0,0.6,0.0,c,9.0
4.006040054429E12,"Rapunzel Kokos-happen Zartbitter, 50 GR Stück",50,Rapunzel,556.0,31.0,39.0,5.4,4.0,0.1,0.0,e,19.0
4.008471483342E12,Brassé bio,400,Byo essentiel,126.0,3.1,15.9,0.3,4.8,0.2,0.0,c,5.0
4.010355177995E12,Muesli Croustillant au Chocolat sans Raisins,750.0,"dmBio,dm Bio",396.0,4.4,12.0,11.0,8.4,0.2,0.0,b,0.0
4.01180052322E12,"Corny, Schoko Banane",200,Corny,431.0,9.8,35.9,0.0,5.1,0.4,0.0,e,22.0
4.015637823225E12,Knusper Bälle Schoko Mix,300,Bauck hof,382.0,1.6,19.0,5.3,7.8,0.89,0.0,c,7.0
4.015637824079E12,Muesli Con Chocolate,300,Bauck Hof,436.0,6.2,8.9,5.8,10.0,0.428,0.0,c,8.0
4.016249009267E12,Amaranth crunchy schokolade,400,Allos,405.0,1.8,15.0,7.8,9.7,0.3,0.0,b,0.0
4.01E12,BARRE MUESLI AU CHOCOLAT 4X29G SANS HUILE DE PALME,120.0,Rapunzel,383.0,2.5,21.0,3.0,5.0,0.6,0.0,c,9.0
4.021234131649E12,Krunchy Sun,375,Barnhouse,474.0,3.7,19.0,7.9,9.5,0.02,0.0,c,7.0
4.021234160007E12,CRUNCHY CHOCOLAT,375,Barnhouse,449.0,3.5,18.0,8.0,9.0,0.2,0.0,c,6.0
4.029679520011E12,PowerBar - vanilla coconut flavour,55,PowerBar,334.0,4.2,36.0,11.0,32.0,0.3,0.0,d,11.0
4.02E12,CRUNCHY CHOCOLAT,375.0,Barnhouse,449.0,3.5,18.0,8.0,9.0,0.2,0.0,c,6.0
4.056489109754E12,Crème dessert chocolat,400,envia,117.0,2.2,15.8,1.0,3.1,0.1,0.0,c,4.0
4.058172294938E12,Dark choco,100,dmBio,576.0,16.0,34.0,6.7,12.0,0.09,0.0,e,19.0
4.0E12,Céréales Coco Pops Chocos,375.0,"kellogs,Kellogg's",377.0,0.9,27.0,5.0,9.0,0.78,0.0,c,7.0
4.104420017849E12,,750,Alnatura,395.0,5.0,12.1,8.4,10.8,0.15,0.0,b,0.0
4.10442001956E12,Crunchy avoine,750,Alnatura,442.0,2.8,22.0,8.1,9.8,0.17,0.0,c,6.0
4.104420019782E12,,375,Alnatura,463.0,3.8,20.0,8.6,9.9,0.18,0.0,c,7.0
4.104420053069E12,Galettes de riz au chocolat,100,Alnatura,501.0,15.0,27.6,2.7,7.5,0.2,0.0,e,20.0
4.104420053786E12,Dinkel Knusper Taler,100.0,Alnatura,582.0,18.5,22.8,8.3,10.6,0.1,23.49,d,17.0
4.1044200537E12,Nougat praliné,100.0,Alnatura,584.0,19.0,45.0,2.4,7.8,0.25,35.0,e,25.0
4.104420054363E12,Galettes de Riz au Chocolat et Noix de Coco,100,Alnatura,489.0,15.0,25.0,3.4,7.300000191,0.200000003,0.0,d,18.0
4.104420055643E12,Dark chocolate chips,90,Alnatura,409.0,11.5,52.5,4.9,3.1,0.025,0.0,e,20.0
4.104420055964E12,Amandes cannelle chocolat,100,Alnatura,603.0,17.0,32.0,6.7,12.0,0.13,0.0,e,19.0
4.2100522E7,"Gefüllte Vollmilchschokolade, Mit Kokosf&uuml...",40.0,Alnatura,541.0,28.0,41.0,7.8,4.0,0.0,11.111,e,20.0
4.2143956E7,Noix de coco,40,Alnatura,541.0,28.8,36.1,9.4,4.7,0.08,0.0,e,19.0
4.2214458E7,"Barre à la pâte d'amande, chocolat noir",40,Alnatura,490.0,6.7,47.0,4.1,7.2,0.03,0.0,d,18.0
4.2247104E7,Marzipan Nougat,40,Alnatura,509.0,9.5,42.0,4.0,8.8,0.05,0.0,d,18.0
4.260546670112E12,Cookies au chocolat,125,Alnavit,483.0,9.5,30.0,4.9,5.4,0.5,0.0,d,18.0
4.305615478166E12,Dark chocolate chips,200,Enerbio,460.0,9.3,28.0,1.9,6.3,0.08,0.0,e,19.0
4.62124508327E11,Céréales pétales au chocolat,375,U,372.0,0.8,26.0,4.0,9.3,0.27,0.0,b,1.0
4.770175046092E12,Magija surelis,45,"Magija,Žemaitijos pienas",374.0,15.9,23.8,0.0,13.2,0.05,0.0,e,19.0
5.010029204735E12,Weetabix crispy minis,450.0,Weetabix - Conad,386.0,2.3,17.0,10.0,10.0,0.16,0.0,a,-1.0
5.01047735259E12,Country crisp bio Chocolat Noir,400,Jordans,451.0,4.3,19.1,6.0,8.0,0.03,0.0,c,8.0
5.010477353511E12,Country Crisp Bio Chocolat noir,400,Jordans,451.0,4.3,19.1,6.0,8.0,0.03,0.0,c,8.0
5.010477354112E12,"Granola - Flocons d'Avoine grillés aux copeaux de chocolat noir, noix de coco et graines",400,Jordans,456.0,5.3,18.5,5.7,9.4,0.03,0.0,c,9.0
5.010477360755E12,Granola,400.0,Jordans,460.0,3.8,3.8,16.9,11.1,0.03,6.0,a,-2.0
5.011766778008E12,Chocolate Stars,300,freee,405.0,2.5,24.0,3.5,6.6,0.29,0.0,c,10.0
5.011835103823E12,Pure Chocolate 70%,35,Green & Black's,580.0,25.0,29.0,10.0,9.1,0.13,0.0,d,18.0
5.013665103028E12,,90,kallo,488.0,14.6,23.4,7.4,6.8,0.0,0.0,d,16.0
5.01E12,Chocolate Stars,300.0,freee,405.0,2.5,24.0,3.5,6.6,0.29,0.0,c,10.0
5.050083230066E12,Kelloggs Cocopops Crunch,375.0,Kellogg's,369.0,0.9,27.0,5.0,9.0,0.78,0.0,c,7.0
5.050083293788E12,Coco pops chocos,600,Kellogg's,381.0,1.0,29.0,5.0,9.0,0.7799999714,0.0,c,8.0
5.050083499586E12,Coco Pops (maxi format),600,"Kellogg's,Coco Pops",387.0,1.0,35.0,2.0,5.0,0.75,0.0,d,12.0
5.050083560149E12,Céréales Coco Pops Chocos,450,Kellogg's,377.0,0.9,27.0,5.0,9.0,0.78,0.0,c,7.0
5.053827111058E12,Coco pops,620,"Kellogg's,Coco Pops",389.0,1.0,35.0,2.0,5.5,0.75,0.0,d,12.0
5.053827155311E12,Kellogg's Cereales Star Wars,330,Kellogg's,381.0,0.3,8.7,1.5,2.7,0.23,0.0,c,4.0
5.053827155946E12,Star Wars,350,"Kellogg's, kelloggs",381.0,1.0,29.0,5.0,9.0,0.78,0.0,c,8.0
5.053827156431E12,Mini packs de céréale Frozen et Star Wars,212,Kellogg's,381.0,1.0,29.0,5.0,9.0,0.78,0.0,c,8.0
5.053827201568E12,Choco Krispies,330,Kellogg's,377.0,0.9,27.0,5.0,9.0,0.8,0.0,c,7.0
5.05E12,Kelloggs Cocopops Crunch,375.0,Kellogg's,369.0,0.9,27.0,5.0,9.0,0.78,0.0,c,7.0
5.060201623205E12,PORRIDGE High Protein - Chocolat,70.0,Fuel 10K,376.0,1.7,21.9,6.3,19.4,0.11,0.0,a,-1.0
5.060350560765E12,,300,High Protein,394.0,0.2,7.0,2.3,48.1,0.9,0.0,b,1.0
5.060399740616E12,High Protein Chocolate Chip Cookie 60G,300,Dr Zak’s,356.0,2.9,0.0,2.3,25.0,0.74,0.0,b,2.0
5.060401053208E12,,50,Planet organic,706.0,24.0,27.0,12.0,9.0,0.01,0.0,d,18.0
5.060455513963E12,,500,The Protein Works,625.0,10.4,12.8,8.2,12.3,0.04,0.0,d,12.0
5.0663811E7,eat natural chocolat noir,45,"Eat Natural, Bramble Foods",477.0,17.7,35.4,7.6,4.3,0.0,0.0,d,16.0
5.231423390095E12,Mon Petit Dej Nutrition Bio Chocolat,190.0,ALINE & OLIVIER,448.0,2.9,17.0,6.0,10.0,0.04,9.0,b,0.0
5.391500913002E12,Dark chocolaterice cakes,100,Bunalun Organic,485.0,13.0,27.0,5.2,6.3,0.13,0.0,d,16.0
5.400111052274E12,Cookies au chocolat avec pépites de chocolat,200,Delhaize bio,497.0,14.0,33.0,4.5,6.5,0.25,0.0,e,20.0
5.407006581284E12,Crunchy aux pépites de chocolat bio,200,La Vache qui regarde passer les Trains,457.0,5.8,21.2,7.6,9.3,0.11,0.0,c,9.0
5.410059033143E12,Granulés noir,family pack,Jacques,2059.0,15.3,53.7,0.0,5.5,0.03,0.0,e,26.0
5.411188125389E12,Drink Soja Choco,250.0,Provamel,69.0,0.7,7.8,1.2,3.4,0.14,0.0,a,-2.0
5.411788034593E12,Galettes de riz au chocolat noir,1,Lima,495.0,14.0,24.0,6.1,6.900000095,0.0,0.0,d,15.0
5.411788046961E12,Dark choco coco sarrasin buckwheat cakes,200,Lima,497.0,16.1,20.5,7.2,7.4,0.01,0.0,d,15.0
5.412158001726E12,Galette De Riz Chocolat,100,Bio Food,460.0,10.7,22.4,3.4,6.5,0.01,0.0,d,16.0
5.412672266519E12,Veganuts,200,Artisan Végane,543.0,8.9,29.5,6.5,10.4,0.06,0.0,d,14.0
5.414150615956E12,Cécémel boisson,0.5l,Frieslandfoods,79.0,1.1,11.7,0.0,3.2,0.12,0.0,b,2.0
5.414150629236E12,Cécémel Le seul vrai,1.0,Cécémel,70.0,1.1,10.0,0.0,3.2,0.12,0.0,b,2.0
5.425007881622E12,"Belgian Thins Quinoa, Goji, Amande et Tournesol",200,Belvas,524.0,21.43,38.1,7.1,7.14,150.0,0.0,e,19.0
5.600317471613E12,Avoine cacao noisettes,300.0,Shine,425.0,4.0,8.2,12.0,13.0,0.08,100.0,a,-6.0
5.600317476885E12,Buddha protein organic vegan bar,47.0,Iswari,379.0,6.0,39.0,7.7,13.0,0.25,40.25,d,12.0
5.60100916015E12,Chocolocos,200,Pingo Doce,402.0,1.4,30.2,4.3,7.8,0.2,0.0,c,8.0
5.601312047872E12,,500,Continente,472.0,5.0,21.0,4.5,9.0,0.35,0.0,c,10.0
5.6E12,Chocola,500.0,Continente,472.0,5.0,21.0,4.5,9.0,0.35,0.0,c,10.0
6.00130600059E12,Coco Pops Chocos,350,"Kellogg's,Coco Pops",350.0,1.8,27.7,4.7,8.8,365.76,0.0,c,8.0
6.02652206009E11,Kids chewy chocolate chip granola bars,200,Kind,434.7826087,2.173913043,21.73913043,4.347826087,4.347826087,0.7065217391,0.0,c,10.0
6.3406562165E11,Whey advanced,200,Super Set Nutrition,460.0,6.4,4.4,0.0,88.0,0.64,0.0,d,13.0
6.38564873008E11,Chocola,200,El Almendro,550.0,2.5,37.5,7.5,10.0,0.0,0.0,c,10.0
6.6188008405E10,Chocolat non sucré,225,Baker's,500.0,32.1429,0.0,14.2857,10.7143,0.0,0.0,d,11.0
6.87456222011E11,Billes De Cereales Granola Chocolat,24,Made Good,409.0,9.0,22.0,7.0,7.0,0.03,0.0,d,12.0
7.039317007351E12,,200,"Orkla,Sætre",480.0,7.9,30.0,4.8,7.1,0.74,0.0,d,17.0
7.108814119505E12,La Barre Boostée au chocolat noir,40.0,Nomank,388.0,2.5,22.5,7.8,8.5,0.2,0.0,b,0.0
7.1543253E7,CHOCAPIC BIO céréales petit déjeuner,400.0,Chocapic,391.0,1.6,22.5,7.9,8.8,0.22,0.0,a,-1.0
7.290000591797E12,Matsa Aux Chocolat- 00 G - KLP,200,Matzot Rishon,483.0,12.0,36.0,2.3,6.4,0.01,0.0,e,21.0
7.610200096968E12,Paddy Pétales de blé complets,500,Migros,380.0,1.5,36.0,8.0,8.0,0.6000000238,0.0,c,9.0
7.610202330183E12,Chocolate con néctar de coco ecológico,100.0,Chocolat Stella,597.0,31.0,34.0,6.0,6.0,0.2,20.0,e,19.0
7.61082914222E12,Naturplan Müesli croquant au chocolat et à l'amarante,500,"naturaplan,Coop",475.0,6.5,20.0,6.4,8.4,0.28,0.0,d,11.0
7.610846813059E12,Mini-galettes de riz au chocolat au lait,60,"Naturaplan,Coop",502.0,15.0,25.0,3.0,8.0,0.1,0.0,d,18.0
7.610846813073E12,Mini-galettes de riz au chocolat noir,60,"Coop,Coop Naturaplan Bio",481.0,14.0,23.0,7.0,6.0,0.02999999933,0.0,d,16.0
7.613030863434E12,Glace au Chocolat Suisse,900 ml / 510,"Mövenpick,Nestlé,Froneri",291.0,8.3,23.7,2.5,5.2,0.12,0.0,d,14.0
7.613031467303E12,,375,Nestle,400.0,4.5,16.7,8.0,8.9,0.71,0.0,c,9.0
7.613034932266E12,CRUNCH céréales,750,NESTLÉ,403.0,2.0,24.9,7.2,7.4,0.04,0.0,c,6.0
7.613035279742E12,Nesquik au riz souflé,310,"Nestlé,Nesquik",382.0,1.1,28.6,3.1,6.2,0.41,0.0,c,9.0
7.613035361201E12,Chocola,200,Nestle,410.0,1.333333353,25.0,5.4,8.000000318,0.5000000199,0.0,c,8.0
7.613036669146E12,NESTLE CHOCAPIC BIO Céréales 375g,375.0,Nestlé,391.0,1.6,22.5,7.9,8.8,0.22,0.0,a,-1.0
7.613038406541E12,NAT cereales,270.0,"Nat,Nestle",423.0,3.0,16.0,8.2,9.5,0.22,2.0,b,0.0
7.613196001763E12,"Hirz Straciatella Jogurt, Nestlé",180,"Hirz,Nestlé,Lactalis Nestlé",120.0,2.8,14.0,0.3,4.2,0.08,0.0,c,4.0
7.613269475576E12,,125,"M Classic Migros,M-Classic",117.0,2.5,16.0,0.5,3.4,0.1,0.0,c,4.0
7.613287533265E12,Céréales petit déjeuner bio,645.0,Nestlé,391.0,1.6,24.9,7.9,9.0,0.22,0.0,b,0.0
7.616600711302E12,Chocolat ferme Yogourt,180,MIGROS BIO,129.0,2.4,18.0,0.5,4.0,0.1,0.0,c,4.0
